UV_0,AL_0,Mx_0,My_0,Mz_0,time_0,UV_1,AL_1,Mx_1,My_1,Mz_1,time_1,UV_2,AL_2,Mx_2,My_2,Mz_2,time_2,UV_3,AL_3,Mx_3,My_3,Mz_3,time_3,lon_deg,lon_min,lon_sec,lat_deg,lat_min,lat_sec,Altitude_GPS,time_GPS,temperature,pressure_log,Pressure,Altitude_est,Vertical speed,RSSI
1387,50550,-0.094488,0.574803,0.80315,12:57:41,227,4885,-0.125984,0.574803,0.80315,12:57:42,234,5288,-0.125984,0.551181,0.818898,12:57:42,1846,65091,-0.102362,0.543307,0.826772,12:57:42,0,0,0,54,36,48,0,12:57:41,-49.5,42374,2217.005475,22040.87,0.71,-95
1688,47245,0.307087,-0.181102,0.929134,12:57:44,165,3590,0.314961,-0.19685,0.92126,12:57:44,191,4241,0.322835,-0.19685,0.92126,12:57:44,1441,46452,0.354331,-0.212598,0.905512,12:57:44,0,0,0,54,36,48,0,12:57:43,-49.5,42372,2216.199074,22042.3,3.57,-96
1536,48870,0.251969,-0.062992,0.96063,12:57:46,175,3905,0.212598,-0.047244,0.968504,12:57:46,205,4693,0.165354,0,0.984252,12:57:46,1447,54081,0.165354,0.015748,0.984252,12:57:46,0,0,0,54,36,48,0,12:57:45,-49.5,42362,2212.171466,22049.44,1.43,-95
1573,51411,-0.244094,0.637795,0.724409,12:57:48,231,4885,-0.23622,0.614173,0.740157,12:57:48,243,5500,-0.244094,0.574803,0.771654,12:57:48,1895,65091,-0.259843,0.574803,0.771654,12:57:48,0,0,0,54,36,48,0,12:57:47,-49.5,42358,2210.562472,22052.29,1.9,-95
412,7614,0.259843,0.070866,0.96063,12:57:50,187,4070,0.275591,0.015748,0.96063,12:57:50,205,4693,0.275591,0.023622,0.952756,12:57:50,1787,65091,0.330709,0,0.937008,12:57:50,0,0,0,54,36,48,0,12:57:50,-50,42350,2207.347992,22058,3.92,-97
303,6799,0.472441,-0.212598,0.850394,12:57:52,162,3590,0.440945,-0.204724,0.866142,12:57:52,191,4600,0.433071,-0.173228,0.874016,12:57:53,1696,65091,0.425197,-0.188976,0.88189,12:57:52,0,0,0,54,36,48,0,12:57:52,-50,42339,2202.93571,22065.85,3.92,-97
224,4693,0.204724,0.496063,0.834646,12:57:55,232,4983,0.19685,0.496063,0.834646,12:57:54,239,5945,0.19685,0.503937,0.834646,12:57:54,3031,65091,0.220472,0.496063,0.834646,12:57:54,0,0,0,54,36,48,0,12:57:54,-49.5,42328,2198.532243,22073.7,1.78,-98
175,3515,0.283465,-0.330709,0.889764,12:58:01,191,4508,0.307087,-0.338583,0.88189,12:58:01,2013,57855,0.299213,-0.330709,0.889764,12:58:01,279,7758,0.307087,-0.338583,0.88189,12:58:01,0,0,0,54,36,48,0,12:58:00,-50,42313,2192.541692,22084.39,3.92,-97
24832,4983,0,-0.874016,0.637795,12:58:02,227,5609,0.755906,-0.110236,0.637795,12:58:02,3053,65091,0.755906,-0.133858,0.629921,12:58:02,199,5083,0.748031,-0.11811,0.637795,12:58:03,0,0,0,54,36,48,0,12:58:02,-49.5,42302,2188.158992,22092.23,3.92,-99
186,3824,0.11811,-0.409449,0.897638,12:58:06,1550,42680,0.11811,-0.393701,-0.102362,12:58:06,1715,49703,0.141732,-0.417323,0.889764,12:58:06,176,3905,0.141732,-0.417323,0.889764,12:58:06,0,0,0,54,36,48,0,12:58:06,-48,42280,2179.419846,22107.9,0.71,-98
208,4417,0.141732,-0.322835,0.929134,12:58:08,2161,59837,0.133858,-0.354331,0.92126,12:58:08,303,7758,0.149606,-0.362205,0.913386,12:58:08,170,3745,0.133858,-0.377953,0.905512,12:58:08,0,0,0,54,36,48,0,12:58:08,-47.5,42278,2178.62711,22109.33,4.03,-97
235,5185,0.165354,-0.645669,0.732283,12:58:11,2697,65091,0.110236,-0.677165,0.716535,12:58:11,229,5609,0.086614,-0.677165,0.724409,12:58:11,224,4885,0.102362,-0.669291,0.724409,12:58:11,0,0,0,54,36,48,0,12:58:11,-47,42261,2171.900482,22121.42,0.36,-98
271,5945,-0.094488,-0.637795,0.755906,12:58:13,2490,65091,-0.11811,-0.622047,0.76378,12:58:13,221,4885,-0.125984,-0.645669,0.748031,12:58:14,221,4885,-0.149606,-0.590551,0.779528,12:58:14,0,0,0,54,36,48,0,12:58:13,-46,42260,2171.505445,22122.14,4.27,-98
1324,39208,0.291339,-0.086614,0.944882,12:58:16,1672,46452,0.299213,-0.11811,0.937008,12:58:16,157,3368,0.299213,-0.110236,0.944882,12:58:16,171,3987,0.330709,-0.094488,0.937008,12:58:16,0,0,0,54,36,48,0,12:58:15,-45.5,42248,2166.770601,22130.67,1.42,-98
2393,65091,-0.062992,-0.15748,0.976378,12:58:18,267,6799,-0.07874,-0.149606,0.984252,12:58:18,203,4328,-0.110236,-0.173228,0.976378,12:58:18,192,4788,-0.133858,-0.165354,0.968504,12:58:18,0,0,0,54,36,48,0,12:58:17,-45.5,42244,2165.194613,22133.52,3.2,-97
3397,65091,-0.535433,-0.031496,0.834646,12:58:20,219,5288,-0.551181,-0.03937,0.826772,12:58:20,243,5185,-0.582677,-0.03937,0.80315,12:58:20,202,5288,-0.582677,-0.015748,0.80315,12:58:20,0,0,0,54,36,48,0,12:58:19,-46,42235,2161.65283,22139.91,2.49,-96
2931,65091,-0.141732,0.086614,0.984252,12:58:22,207,4600,-0.094488,0.07874,0.984252,12:58:22,216,4600,-0.070866,0.110236,0.984252,12:58:22,233,6421,-0.03937,0.086614,0.992126,12:58:22,0,0,0,54,36,48,0,12:58:21,-45.5,42228,2158.902113,22144.89,2.13,-97
1861,58838,0.259843,-0.031496,0.96063,12:58:23,181,3987,0.23622,-0.031496,0.968504,12:58:23,189,4241,0.220472,-0.062992,0.968504,12:58:23,305,7905,0.228346,-0.03937,0.968504,12:58:24,0,0,0,54,36,48,0,12:58:23,-46,42222,2156.547141,22149.15,2.13,-96
1763,55937,0.070866,-0.141732,0.984252,12:58:25,171,3824,0.062992,-0.110236,0.984252,12:58:26,215,4788,0.047244,-0.094488,0.992126,12:58:25,1407,45672,0.023622,-0.086614,0.992126,12:58:25,0,0,0,54,36,48,0,12:58:25,-46,42216,2154.194737,22153.42,3.91,-95
1791,54081,-0.102362,0.566929,0.811024,12:58:27,226,4885,-0.125984,0.559055,0.811024,12:58:27,232,5185,-0.110236,0.566929,0.80315,12:58:27,1763,62937,-0.102362,0.598425,0.787402,12:58:27,0,0,0,54,36,48,0,12:58:27,-46,42205,2149.888655,22161.23,3.2,-96
1707,44151,0.070866,0.220472,0.968504,12:58:29,202,4328,0.055118,0.181102,0.976378,12:58:29,221,4983,0.055118,0.181102,0.976378,12:58:29,1684,61887,0.070866,0.133858,0.984252,12:58:29,0,0,0,54,36,48,0,12:58:29,-48,42196,2146.371897,22167.62,1.89,-97
362,8053,0.425197,-0.291339,0.850394,12:58:32,146,3225,0.393701,-0.283465,0.866142,12:58:32,189,4328,0.401575,-0.283465,0.866142,12:58:32,1505,53176,0.417323,-0.267717,0.866142,12:58:32,0,0,0,54,36,48,0,12:58:32,-47.5,42188,2143.250718,22173.3,2.13,-96
327,39208,-0.07874,0.519685,0.84252,12:58:34,226,4885,-0.07874,0.527559,0.834646,12:58:34,240,5609,-0.102362,0.574803,0.80315,12:58:35,2317,65091,-0.07874,0.606299,0.779528,12:58:35,0,0,0,54,36,48,0,12:58:34,-47,42182,2140.91281,22177.55,-1.06,-97
287,6421,0.15748,0.503937,0.84252,12:58:37,226,4788,0.15748,0.488189,0.850394,12:58:37,221,5185,0.165354,0.417323,0.88189,12:58:37,2357,65091,0.204724,0.401575,0.889764,12:58:37,0,0,0,54,36,48,0,12:58:36,-48,42185,2142.081445,22175.43,4.61,-97
277,6061,0.07874,-0.165354,0.976378,12:58:39,170,3667,0.110236,-0.181102,0.968504,12:58:39,234,5393,0.133858,-0.173228,0.968504,12:58:39,1807,65091,0.133858,-0.149606,0.976378,12:58:39,0,0,0,54,36,48,0,12:58:38,-49,42172,2137.021962,22184.65,7.8,-98
282,6421,0.385827,-0.070866,0.913386,12:58:41,179,3905,0.370079,-0.062992,0.92126,12:58:41,203,4983,0.385827,-0.07874,0.913386,12:58:41,1840,65091,0.393701,-0.062992,0.913386,12:58:41,0,0,0,54,36,48,0,12:58:40,-49,42150,2128.486955,22200.25,2.13,-98
251,5500,0.23622,0.338583,0.905512,12:58:43,218,4693,0.19685,0.370079,0.897638,12:58:43,226,5500,0.173228,0.370079,0.905512,12:58:43,2598,65091,0.19685,0.370079,0.897638,12:58:43,0,0,0,54,36,48,0,12:58:42,-48.5,42144,2126.165145,22204.5,2.83,-97
275,6061,0.385827,0.582677,0.708661,12:58:44,235,5083,0.385827,0.559055,0.724409,12:58:44,207,5083,0.401575,0.551181,0.724409,12:58:44,2886,65091,0.354331,0.559055,0.740157,12:58:45,0,0,0,54,36,48,0,12:58:44,-49.5,42136,2123.073336,22210.17,2.48,-98
274,6061,0.102362,-0.291339,0.944882,12:58:46,155,3368,0.102362,-0.322835,0.937008,12:58:47,237,5393,0.07874,-0.299213,0.944882,12:58:46,1690,61887,0.086614,-0.291339,0.944882,12:58:46,0,0,0,54,36,48,0,12:58:46,-49.5,42129,2120.37169,22215.13,2.83,-97
1073,42680,0.07874,0.11811,0.984252,12:58:48,194,4155,0.086614,0.094488,0.984252,12:58:48,223,4983,0.07874,0.102362,0.984252,12:58:48,1685,61887,0.07874,0.125984,0.984252,12:58:48,0,0,0,54,36,48,0,12:58:48,-49.5,42121,2117.288301,22220.79,2.12,-96
2284,64005,-0.204724,0.314961,0.92126,12:58:50,213,4693,-0.212598,0.338583,0.913386,12:58:50,231,5083,-0.23622,0.314961,0.913386,12:58:50,1375,45672,-0.228346,0.354331,0.897638,12:58:50,0,0,0,54,36,48,0,12:58:50,-49.5,42115,2114.978701,22225.04,1.18,-95
2716,65091,-0.23622,0.055118,0.96063,12:58:53,205,4693,-0.204724,0.070866,0.968504,12:58:53,223,4693,-0.188976,0.062992,0.976378,12:58:53,224,6061,-0.141732,0.047244,0.984252,12:58:53,0,0,0,54,36,48,0,12:58:53,-49.5,42110,2113.055958,22228.58,4.6,-98
2305,61887,0.244094,-0.094488,0.96063,12:58:55,221,5500,0.251969,-0.094488,0.96063,12:58:55,171,3667,0.275591,-0.086614,0.952756,12:58:56,202,5185,0.283465,-0.133858,0.944882,12:58:56,0,0,0,54,36,48,0,12:58:55,-49.5,42097,2108.064999,22237.78,1.77,-98
2028,53176,-0.401575,-0.527559,0.740157,12:59:00,1856,56888,-0.385827,-0.535433,0.740157,12:59:00,231,4885,-0.393701,-0.511811,0.755906,12:59:00,217,4983,-0.354331,-0.543307,0.748031,12:59:00,0,0,0,54,36,48,0,12:58:59,-48,42087,2104.23382,22244.85,6.72,-97
320,6930,-0.055118,-0.377953,0.92126,12:59:01,2103,64005,-0.015748,-0.346457,0.929134,12:59:01,200,4328,-0.007874,-0.330709,0.937008,12:59:01,188,4155,-0.031496,-0.330709,0.937008,12:59:01,0,0,0,54,36,48,0,12:59:01,-47,42068,2096.973741,22258.28,2.83,-98
256,5831,0.094488,-0.251969,0.96063,12:59:03,2090,65091,0.086614,-0.259843,0.96063,12:59:03,207,4788,0.102362,-0.275591,0.952756,12:59:03,171,3824,0.094488,-0.299213,0.944882,12:59:03,0,0,0,54,36,48,0,12:59:03,-47,42060,2093.924361,22263.94,3.53,-97
237,5185,0.204724,-0.23622,0.944882,12:59:05,2173,64005,0.220472,-0.251969,0.937008,12:59:05,234,6061,0.188976,-0.244094,0.944882,12:59:05,162,3667,0.165354,-0.251969,0.944882,12:59:06,0,0,0,54,36,48,0,12:59:05,-46,42050,2090.118868,22271,2.12,-98
245,5083,0.401575,-0.755906,0.503937,12:59:07,2324,65091,0.409449,-0.755906,0.496063,12:59:08,1779,51411,0.433071,-0.748031,0.488189,12:59:08,239,5185,0.433071,-0.755906,0.472441,12:59:08,0,0,0,54,36,48,0,12:59:07,-46,42044,2087.838892,22275.24,2.47,-97
192,3824,0.220472,-0.23622,0.937008,12:59:10,285,7473,0.181102,-0.220472,0.952756,12:59:10,1968,58838,0.173228,-0.19685,0.96063,12:59:10,159,3667,0.133858,-0.19685,0.968504,12:59:10,0,0,0,54,36,48,0,12:59:09,-45,42037,2085.182061,22280.18,1.92,-98
219,4328,0.574803,0.07874,0.80315,12:58:23,219,4983,0.543307,-0.80315,-0.055118,12:58:23,1674,41257,0.496063,0.07874,0.858268,12:58:23,1892,65091,0.535433,0.102362,0.708661,12:59:17,0,0,51,54,36,48,0,12:59:16,-46,42018,2077.987684,22293.59,4.23,-98
200,4241,0.307087,-0.055118,0.944882,12:59:18,194,4241,0.314961,-0.055118,0.944882,12:59:18,253,6299,0.291339,-0.070866,0.952756,12:59:19,1907,65091,0.299213,-0.070866,0.944882,12:59:18,0,0,0,54,36,48,0,12:59:18,-46.5,42006,2073.456655,22302.06,7.4,-97
264,5945,0.299213,-0.15748,0.937008,12:59:21,173,3745,0.299213,-0.15748,0.937008,12:59:20,218,5185,0.299213,-0.125984,0.937008,12:59:20,1852,65091,0.275591,-0.149606,0.944882,12:59:20,0,0,0,54,36,48,0,12:59:20,-47,41985,2065.551105,22316.86,5.99,-97
1448,47245,-0.031496,0.448819,0.889764,12:59:22,218,4693,-0.007874,0.448819,0.889764,12:59:22,229,5185,-0.031496,0.448819,0.889764,12:59:22,1949,65091,-0.055118,0.480315,0.874016,12:59:22,0,0,0,54,36,48,0,12:59:22,-47,41968,2059.173444,22328.84,0.35,-94
2367,65091,-0.283465,0.330709,0.889764,12:59:24,215,4693,-0.283465,0.322835,0.897638,12:59:24,234,5083,-0.267717,0.283465,0.913386,12:59:24,1263,41257,-0.259843,0.307087,0.913386,12:59:24,0,0,0,54,36,48,0,12:59:24,-48,41967,2058.798901,22329.54,2.46,-97
2298,65091,0.19685,-0.110236,0.968504,12:59:26,191,4417,0.19685,-0.110236,0.968504,12:59:26,183,3987,0.181102,-0.141732,0.968504,12:59:26,230,6299,0.204724,-0.15748,0.96063,12:59:27,0,0,0,54,36,48,0,12:59:26,-48,41960,2056.179007,22334.47,0.35,-97
2284,64005,0.165354,-0.141732,0.968504,12:59:28,218,5500,0.149606,-0.165354,0.968504,12:59:29,181,3905,0.125984,-0.149606,0.976378,12:59:29,203,5185,0.110236,-0.110236,0.984252,12:59:29,0,0,0,54,36,48,0,12:59:28,-47.5,41959,2055.805008,22335.18,4.58,-95
2784,65091,-0.488189,-0.244094,0.834646,12:59:31,267,6799,-0.488189,-0.283465,0.818898,12:59:31,232,4885,-0.464567,-0.267717,0.84252,12:59:31,199,4788,-0.464567,-0.15748,0.811024,12:59:31,0,0,0,54,36,48,0,12:59:30,-47.5,41946,2050.94921,22344.33,5.28,-98
2037,58838,-0.267717,-0.322835,0.897638,12:59:33,1590,45672,-0.251969,-0.338583,0.905512,12:59:33,216,4508,-0.283465,-0.330709,0.889764,12:59:33,202,4693,-0.251969,-0.338583,0.897638,12:59:33,0,0,0,54,36,48,0,12:59:32,-45,41931,2045.360609,22354.88,1.41,-98
1654,41962,0.047244,-0.11811,0.984252,12:59:35,1672,51411,0.023622,-0.149606,0.984252,12:59:35,183,3987,0.015748,-0.173228,0.976378,12:59:35,170,3905,0.023622,-0.15748,0.984252,12:59:35,0,0,0,54,36,48,0,12:59:34,-45.5,41927,2043.872888,22357.7,1.64,-98
354,7334,-0.031496,-0.125984,0.984252,12:59:37,1799,55937,-0.047244,-0.125984,0.984252,12:59:37,195,4241,-0.015748,-0.149606,0.984252,12:59:37,164,3667,-0.023622,-0.110236,0.992126,12:59:37,0,0,0,54,36,48,0,12:59:37,-45,41920,2041.271978,22362.62,-0.7,-98
295,6671,0,-0.574803,0.811024,12:59:39,2375,65091,-0.007874,-0.590551,0.80315,12:59:39,202,4417,0,-0.582677,0.80315,12:59:40,220,4885,0,-0.598425,0.795276,12:59:39,0,0,0,54,36,48,0,12:59:39,-45,41922,2042.014757,22361.21,3.87,-98
258,5831,-0.055118,-0.685039,0.724409,12:59:42,2668,65091,-0.062992,-0.700787,0.700787,12:59:41,219,4885,-0.055118,-0.669291,0.732283,12:59:41,232,5083,-0.023622,-0.653543,0.748031,12:59:41,0,0,0,54,36,48,0,12:59:41,-44.5,41911,2037.932811,22368.95,4.92,-98
264,6061,0.110236,-0.023622,0.992126,12:59:43,1875,57855,0.110236,0,0.992126,12:59:43,195,4600,0.086614,-0.007874,0.992126,12:59:43,141,3087,0.11811,-0.015748,0.992126,12:59:43,0,0,0,54,36,48,0,12:59:43,-43.5,41897,2032.7494,22378.78,3.86,-98
266,6179,-0.015748,-0.299213,0.944882,12:59:45,2109,65091,-0.007874,-0.338583,0.937008,12:59:45,205,4693,-0.023622,-0.307087,0.944882,12:59:45,179,3987,-0.023622,-0.346457,0.929134,12:59:45,0,0,0,54,36,48,0,12:59:45,-44,41886,2028.685966,22386.51,5.62,-97
288,6421,-0.110236,-0.598425,0.787402,12:59:47,2321,65091,-0.094488,-0.590551,0.795276,12:59:47,215,4600,-0.11811,-0.606299,0.779528,12:59:47,223,4983,-0.133858,-0.590551,0.787402,12:59:48,0,0,0,54,36,48,0,12:59:47,-44,41870,2022.790005,22397.75,-1.4,-99
434,7614,-0.141732,-0.377953,0.905512,12:59:49,2130,64005,-0.149606,-0.370079,0.913386,12:59:50,208,4508,-0.110236,-0.393701,0.905512,12:59:50,192,4328,-0.133858,-0.377953,0.913386,12:59:50,0,0,0,54,36,48,0,12:59:49,-43.5,41874,2024.262388,22394.94,2.81,-98
348,7473,0.031496,-0.165354,0.984252,12:59:52,1855,55937,0.007874,-0.15748,0.984252,12:59:52,189,4155,0,-0.141732,0.984252,12:59:52,168,3824,-0.007874,-0.149606,0.984252,12:59:52,0,0,0,54,36,48,0,12:59:51,-42.5,41866,2021.318693,22400.55,3.86,-99
397,8205,0.125984,-0.133858,0.976378,12:59:54,1768,54081,0.094488,-0.133858,0.984252,12:59:54,178,3905,0.110236,-0.165354,0.976378,12:59:54,171,3987,0.125984,-0.181102,0.968504,12:59:54,0,0,0,54,36,48,0,12:59:53,-42.5,41855,2017.278098,22408.27,3.16,-97
1899,46452,-0.204724,-0.551181,0.80315,12:59:56,1962,61887,-0.228346,-0.559055,0.787402,12:59:56,216,4600,-0.212598,-0.566929,0.787402,12:59:56,221,5083,-0.23622,-0.551181,0.795276,12:59:56,0,0,0,54,36,48,0,12:59:55,-43.5,41846,2013.978162,22414.59,1.4,-98
1972,51411,-0.220472,-0.488189,0.834646,12:59:58,1795,55001,-0.228346,-0.488189,0.834646,12:59:58,215,4508,-0.23622,-0.488189,0.834646,12:59:58,215,4983,-0.204724,-0.488189,0.84252,12:59:58,0,0,0,54,36,48,0,12:59:58,-41,41840,2011.781202,22418.79,2.1,-99
1832,48050,0.07874,-0.031496,0.992126,13:00:00,1571,41962,0.102362,-0.03937,0.992126,13:00:00,179,3824,0.07874,-0.07874,0.992126,13:00:01,170,3905,0.094488,-0.062992,0.992126,13:00:00,0,0,0,54,36,48,0,13:00:00,-41,41834,2009.586638,22423,5.61,-98
1850,51411,0.133858,-0.173228,0.968504,13:00:03,1536,41257,0.110236,-0.173228,0.976378,13:00:02,176,3824,0.094488,-0.188976,0.968504,13:00:02,183,4328,0.094488,-0.173228,0.976378,13:00:02,0,0,0,54,36,48,0,13:00:02,-42,41818,2003.746158,22434.21,0.7,-97
2689,65091,-0.409449,-0.19685,0.88189,13:00:04,277,7062,-0.401575,-0.212598,0.88189,13:00:04,227,4788,-0.401575,-0.212598,0.88189,13:00:04,194,4693,-0.401575,-0.23622,0.874016,13:00:04,0,0,0,54,36,48,0,13:00:04,-41,41816,2003.017292,22435.62,3.15,-96
3104,65091,-0.417323,-0.149606,0.889764,13:00:06,221,5500,-0.409449,-0.133858,0.897638,13:00:06,235,4983,-0.393701,-0.11811,0.905512,13:00:06,203,5185,-0.417323,-0.133858,0.889764,13:00:06,0,0,0,54,36,48,0,13:00:06,-43,41807,1999.740673,22441.92,-0.7,-97
2111,60853,0.346457,0.007874,0.937008,13:00:08,195,4417,0.354331,0,0.929134,13:00:08,165,3667,0.370079,-0.015748,0.92126,13:00:08,235,6545,0.377953,0,0.92126,13:00:09,0,0,0,54,36,48,0,13:00:08,-43,41809,2000.468347,22440.52,5.6,-96
2020,59837,0.11811,-0.094488,0.984252,13:00:10,176,3905,0.062992,-0.086614,0.992126,13:00:11,210,4693,0.03937,-0.070866,0.992126,13:00:11,1413,42680,0.102362,-0.070866,0.984252,13:00:10,0,0,0,54,36,48,0,13:00:10,-43.5,41793,1994.654354,22451.72,2.8,-97
1070,41257,0.110236,0.433071,0.889764,13:00:13,219,4693,0.125984,0.417323,0.897638,13:00:12,218,4983,0.149606,0.425197,0.88189,13:00:12,2066,65091,0.181102,0.433071,0.874016,13:00:12,0,0,0,54,36,48,0,13:00:12,-43.5,41785,1991.753694,22457.32,-0.35,-97
